compound_id	best_metapath	best_target_gene	dwpc_at_best	p_cell_min	p_minp	q_bh	p_bonferroni	p_westfall_young	n_permutations	significant_bh	significant_bonferroni	significant_wy
CHEMBL1206239	CsGiG	EEF1A1	0.0376083135791582	0.9217078292170783	0.9993000699930007	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:4469586	CsGiG	EEF1A1	0.0454272568036184	0.9175082491750824	0.9994000599940006	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:52911283	CsGiG	EEF1A1	0.0376083135791582	0.9215078492150784	0.9994000599940006	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:49867759	CsGiG	EEF1A1	0.0376083135791582	0.9227077292270773	0.9994000599940006	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:44199360	CsGiG	EEF1A1	0.0376083135791582	0.9236076392360764	0.9994000599940006	1.0	1.0	1.0	10000	False	False	False
CHEMBL1234265	CsGiG	EEF1A1	0.0376083135791582	0.9218078192180782	0.9995000499950005	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:18596452	CsGiG	EEF1A1	0.0376083135791582	0.9222077792220778	0.9995000499950005	1.0	1.0	1.0	10000	False	False	False
CHEMBL301523	CsGiG	EEF1A1	0.0376083135791582	0.9206079392060794	0.9995000499950005	1.0	1.0	1.0	10000	False	False	False
CHEMBL2338711	CsGiG	EEF1A1	0.0376083135791582	0.9256074392560744	0.9995000499950005	1.0	1.0	1.0	10000	False	False	False
CHEMBL101960	CsGiG	EEF1A1	0.0376083135791582	0.924907509249075	0.9995000499950005	1.0	1.0	1.0	10000	False	False	False
CHEMBL857	CsGiG	EEF1A1	0.0376083135791582	0.927007299270073	0.9995000499950005	1.0	1.0	1.0	10000	False	False	False
CHEMBL1200937	CsGiG	EEF1A1	0.0376083135791582	0.9239076092390761	0.9996000399960004	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:444718	CsGiG	EEF1A1	0.0376083135791582	0.9287071292870713	0.9996000399960004	1.0	1.0	1.0	10000	False	False	False
CHEMBL2311177	CsGiG	EEF1A1	0.0454272568036184	0.9192080791920808	0.9996000399960004	1.0	1.0	1.0	10000	False	False	False
CHEMBL1330459	CsGiG	EEF1A1	0.0376083135791582	0.9256074392560744	0.9996000399960004	1.0	1.0	1.0	10000	False	False	False
CHEMBL171281	CsGiG	EEF1A1	0.0376083135791582	0.9213078692130787	0.9996000399960004	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:4626828	CsGiG	EEF1A1	0.0376083135791582	0.9212078792120788	0.9996000399960004	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:83606	CsGiG	EEF1A1	0.0376083135791582	0.9226077392260774	0.9996000399960004	1.0	1.0	1.0	10000	False	False	False
CHEMBL1171272	CsGiG	EEF1A1	0.0376083135791582	0.924007599240076	0.9996000399960004	1.0	1.0	1.0	10000	False	False	False
CHEMBL1255799	CsGiG	EEF1A1	0.0376083135791582	0.9274072592740726	0.9997000299970003	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:6449989	CsGiG	EEF1A1	0.0376083135791582	0.9239076092390761	0.9997000299970003	1.0	1.0	1.0	10000	False	False	False
CHEMBL1230782	CsGiG	EEF1A1	0.0376083135791582	0.9235076492350764	0.9997000299970003	1.0	1.0	1.0	10000	False	False	False
CHEMBL1234326	CsGiG	EEF1A1	0.0376083135791582	0.9274072592740726	0.9997000299970003	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:5289231	CsGiG	EEF1A1	0.0376083135791582	0.922007799220078	0.9997000299970003	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:3080744	CsGiG	EEF1A1	0.0454272568036184	0.9164083591640836	0.9997000299970003	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:49822695	CsGiG	EEF1A1	0.0376083135791582	0.9255074492550744	0.9997000299970003	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:52941584	CsGiG	EEF1A1	0.0376083135791582	0.9232076792320768	0.9997000299970003	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:49867309	CsGiG	EEF1A1	0.0376083135791582	0.9271072892710729	0.9997000299970003	1.0	1.0	1.0	10000	False	False	False
CHEMBL1356971	CsGiG	EEF1A1	0.0376083135791582	0.9205079492050795	0.9997000299970003	1.0	1.0	1.0	10000	False	False	False
CHEMBL390183	CsGiG	EEF1A1	0.0376083135791582	0.9264073592640736	0.9997000299970003	1.0	1.0	1.0	10000	False	False	False
CHEMBL2106034	CsGiG	EEF1A1	0.0376083135791582	0.9233076692330767	0.9997000299970003	1.0	1.0	1.0	10000	False	False	False
CHEMBL2114026	CsGiG	EEF1A1	0.0376083135791582	0.9233076692330767	0.9997000299970003	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:16040283	CsGiG	EEF1A1	0.0376083135791582	0.922007799220078	0.9997000299970003	1.0	1.0	1.0	10000	False	False	False
CHEMBL126	CsGiG	EEF1A1	0.0376083135791582	0.9213078692130787	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:4477870	CsGiG	EEF1A1	0.0454272568036184	0.9174082591740826	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:49867308	CsGiG	EEF1A1	0.0376083135791582	0.9313068693130687	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:4469584	CsGiG	EEF1A1	0.0376083135791582	0.9245075492450755	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:451597	CsGiG	EEF1A1	0.0376083135791582	0.9255074492550744	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:441214	CsGiG	EEF1A1	0.0454272568036184	0.9152084791520848	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
CHEMBL136061	CsGiG	EEF1A1	0.0376083135791582	0.9241075892410759	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:446782	CsGiG	EEF1A1	0.0454272568036184	0.9193080691930807	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:3334071	CsGiG	EEF1A1	0.0376083135791582	0.9222077792220778	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:446207	CsGiG	EEF1A1	0.0454272568036184	0.9186081391860814	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
CHEMBL197110	CsGiG	EEF1A1	0.0376083135791582	0.9279072092790721	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:4469360	CsGiG	EEF1A1	0.0376083135791582	0.9257074292570743	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:11008023	CsGiG	EEF1A1	0.0376083135791582	0.9246075392460754	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
CHEMBL1046	CsGiG	EEF1A1	0.0376083135791582	0.9232076792320768	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:3274683	CsGiG	EEF1A1	0.0454272568036184	0.9207079292070793	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
CHEMBL553426	CsGiG	EEF1A1	0.0376083135791582	0.9233076692330767	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
CHEMBL2338710	CsGiG	EEF1A1	0.0376083135791582	0.9248075192480751	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:46173764	CsGiG	EEF1A1	0.0454272568036184	0.9203079692030797	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:11062499	CsGiG	EEF1A1	0.0376083135791582	0.9245075492450755	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
CHEMBL1778420	CsGiG	EEF1A1	0.0376083135791582	0.9237076292370763	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
CHEMBL105720	CsGiG	EEF1A1	0.0376083135791582	0.9238076192380762	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
CHEMBL1136	CsGiG	EEF1A1	0.0376083135791582	0.9207079292070793	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
CHEMBL330546	CsGiG	EEF1A1	0.0376083135791582	0.9235076492350764	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
CHEMBL1200559	CsGiG	EEF1A1	0.0376083135791582	0.9257074292570743	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:14728174	CsGiG	EEF1A1	0.0454272568036184	0.9174082591740826	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
CHEMBL1315356	CsGiG	EEF1A1	0.0376083135791582	0.9251074892510749	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:5289394	CsGiG	EEF1A1	0.0376083135791582	0.9245075492450755	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:5289243	CsGiG	EEF1A1	0.0376083135791582	0.929007099290071	0.9998000199980002	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:49866464	CsGiG	EEF1A1	0.0376083135791582	0.9258074192580742	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:49866685	CsGiG	EEF1A1	0.0376083135791582	0.9239076092390761	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:475367	CsGiG	EEF1A1	0.0376083135791582	0.9247075292470753	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
CHEMBL215940	CsGiG	EEF1A1	0.0454272568036184	0.9199080091990801	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
CHEMBL1275977	CsGiG	EEF1A1	0.0454272568036184	0.9169083091690831	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
CHEMBL25080	CsGiG	EEF1A1	0.0376083135791582	0.9242075792420757	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:1042	CsGiG	EEF1A1	0.0454272568036184	0.9198080191980802	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
CHEMBL1230507	CsGiG	EEF1A1	0.0454272568036184	0.9187081291870813	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
CHEMBL1200630	CsGiG	EEF1A1	0.0376083135791582	0.9205079492050795	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
CHEMBL608610	CsGiG	EEF1A1	0.0454272568036184	0.9212078792120788	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:5496803	CsGiG	EEF1A1	0.0376083135791582	0.9227077292270773	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:168161	CsGiG	EEF1A1	0.0454272568036184	0.9132086791320868	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:4477868	CsGiG	EEF1A1	0.0376083135791582	0.9248075192480751	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:439424	CsGiG	EEF1A1	0.0454272568036184	0.9179082091790821	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:10878285	CsGiG	EEF1A1	0.0376083135791582	0.928007199280072	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
CHEMBL131226	CsGiG	EEF1A1	0.0454272568036184	0.921007899210079	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
CHEMBL72388	CsGiG	EEF1A1	0.0454272568036184	0.9224077592240776	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:165838	CsGiG	EEF1A1	0.0454272568036184	0.9197080291970803	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:123991	CsGiG	EEF1A1	0.0376083135791582	0.9227077292270773	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:3082167	CsGiG	EEF1A1	0.0376083135791582	0.9215078492150784	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:5289071	CsGiG	EEF1A1	0.0454272568036184	0.9214078592140786	0.9999000099990001	1.0	1.0	1.0	10000	False	False	False
CHEMBL1160819	CsGiG	EEF1A1	0.0454272568036184	0.9183081691830817	1.0	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:429092	CsGiG	EEF1A1	0.0454272568036184	0.9252074792520748	1.0	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:12803287	CsGiG	EEF1A1	0.0454272568036184	0.9196080391960804	1.0	1.0	1.0	1.0	10000	False	False	False
CHEMBL2105054	CsGiG	EEF1A1	0.0376083135791582	0.9293070692930707	1.0	1.0	1.0	1.0	10000	False	False	False
CHEMBL170365	CsGiG	EEF1A1	0.0454272568036184	0.9192080791920808	1.0	1.0	1.0	1.0	10000	False	False	False
CHEMBL378605	CsGiG	EEF1A1	0.0454272568036184	0.916008399160084	1.0	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:70789301	CsGiG	EEF1A1	0.0376083135791582	0.928907109289071	1.0	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:440416	CsGiG	EEF1A1	0.0454272568036184	0.9184081591840816	1.0	1.0	1.0	1.0	10000	False	False	False
