rank_network,rank_chemistry,compound_id,pref_name,best_metapath,best_target_gene,dwpc_at_best,p_cell_min,p_minp,q_bh,p_bonferroni,p_westfall_young,significant_bh,significant_bonferroni,significant_wy,edge_layers,n_seed_targets,pchembl_max,pchembl_EEF1A1,pchembl_EEF1A2,paralogue_log_selectivity,evidence_types,chembl_targets,stitch_score_max,stitch_experimental_max,stitch_database_max,stitch_textmining_max_discarded,stitch_targets,binds_eef1a_directly,substrate_relation_only,seed_targets,evidence_grade,assay_protein,n_supporting_assays,max_seed_proteins_in_one_document,example_assay_description,tractable_small_molecule,nucleotide_cofactor,structural_exclusion_reason,n_heavy_atoms,n_rings,sa_score,max_phase,alogp,mw,n_vendors,example_vendors,canonical_smiles,inchikey,pubchem_cid,structure_source
269,,CHEMBL1214186,sinefungin,CsGpPW,EEF1A1,0.0222352628276244,0.2503749625037496,0.6161383861613838,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,False,,27,3,4.19,,,381.3930000000001,0,,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CC(CCC(C(=O)O)N)N)O)O,,,ChEMBL
269,,PUBCHEM:5287987,L-Capreomycidine,CsGpPW,EEF1A1,0.0222352628276244,0.2408759124087591,0.6161383861613838,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,MW 172 < 250; 12 heavy atoms < 18,12,1,4.14,,,172.18799999999996,0,,C1CN=C(NC1C(C(=O)O)N)N,,5287987.0,
271,,PUBCHEM:189854,AC1L4PEN,CsGpPW,EEF1A1,0.0222352628276244,0.2360763923607639,0.6167383261673832,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,True,,26,2,3.91,,,398.2170000000001,5,"BLD Pharm; J&H Chemical Co.,ltd; NewCan Biotech; RR Scientific; Starshine Chemical",C1=C(C(=O)NC(=O)N1C2C(C(C(O2)COP(=O)(O)O)O)O)OCC(=O)O,,189854.0,
272,,PUBCHEM:3400927,AC1MOUJN,CsGpPW,EEF1A1,0.0222352628276244,0.2421757824217578,0.617038296170383,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,True,,40,4,4.67,,,588.4670000000003,0,,CC1=C(N2C(=O)C3=C(N(C2=N1)C)N(C=N3)C4C(C(C(O4)COP(=O)(O)O)O)O)CCC(C(=O)OC)NC(=O)OC,,3400927.0,
273,,PUBCHEM:25122322,4'-O-Benzyl paromomycin,CsGpPW,EEF1A1,0.0222352628276244,0.2467753224677532,0.6172382761723828,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,MW 706 > 700,49,5,5.53,,,705.7590000000001,0,,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)OCC3=CC=CC=C3)O)N)OC4C(C(C(O4)CO)OC5C(C(C(C(O5)CN)O)O)N)O)O)N,,25122322.0,
274,,PUBCHEM:5289145,AC1NRCR6,CsGpPW,EEF1A1,0.0222352628276244,0.2416758324167583,0.6177382261773823,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,acyclic; MW 749 > 700,51,0,4.01,,,749.0199999999993,3,BenchChem; EvitaChem; RR Scientific,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCCCCCC=CCCCCCC,,5289145.0,
275,,CHEMBL458512,pactamycin,CsGpPW,EEF1A1,0.0222352628276244,0.2493750624937506,0.6197380261973803,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,False,,40,3,4.69,,,558.6320000000002,0,,CC1=C(C(=CC=C1)O)C(=O)OCC2(C(C(C(C2(C)O)(C(C)O)NC(=O)N(C)C)N)NC3=CC=CC(=C3)C(=O)C)O,,,ChEMBL
276,,PUBCHEM:53654133,CTK0A1398,CsGpPW,EEF1A1,0.0222352628276244,0.2497750224977502,0.6205379462053795,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,acyclic; MW 179 < 250; 11 heavy atoms < 18,11,0,3.67,,,179.19699999999997,1,Ambinter,CSC(C(C(=O)O)N)C(=O)O,,53654133.0,
277,,CHEMBL103247,L-Dap,CsGpPW,EEF1A1,0.0222352628276244,0.2404759524047595,0.6213378662133786,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,acyclic; MW 104 < 250; 7 heavy atoms < 18,7,0,2.98,,,104.10900000000001,0,,C(C(C(=O)O)N)N,,,ChEMBL
278,,CHEMBL1254011,kasugamycin,CsGpPW,EEF1A1,0.0222352628276244,0.2493750624937506,0.6238376162383762,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,False,,26,2,4.84,,,379.36600000000016,0,,CC1C(CC(C(O1)OC2C(C(C(C(C2O)O)O)O)O)N)N=C(C(=O)O)N,,,ChEMBL
279,,CHEMBL384759,guanosine diphosphate,CsGiG,EEF1A1,0.1337317113312168,0.287971202879712,0.7047295270472953,1.0,1.0,1.0,False,False,False,STITCH,9,,,,,,,964.0,741.0,900.0,189.0,EEF1A2|EEF1G|ETF1|RPL18A|RPL3|RPL4|RPL7|RPS2|RPS3A,True,False,EEF1A2|EEF1G|ETF1|RPL18A|RPL3|RPL4|RPL7|RPS2|RPS3A,stitch_only,,,,,True,True,,28,3,4.26,,,443.20200000000006,0,,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)NC(=NC2=O)N,,,ChEMBL
280,,CHEMBL1201369,guanosine triphosphate,CsGiG,EEF1A1,0.1337317113312168,0.2907709229077092,0.7068293170682932,1.0,1.0,1.0,False,False,False,STITCH,9,,,,,,,969.0,690.0,900.0,686.0,EEF1A2|EEF1G|ETF1|RPL18A|RPL3|RPL4|RPL7|RPS2|RPS3A,True,False,EEF1A2|EEF1G|ETF1|RPL18A|RPL3|RPL4|RPL7|RPS2|RPS3A,stitch_only,,,,,True,True,,32,3,4.54,,,523.181,0,,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)NC(=NC2=O)N,,,ChEMBL
281,,PUBCHEM:6830,guanosine triphosphate,CsGiG,EEF1A1,0.1337317113312168,0.2893710628937106,0.7077292270772922,1.0,1.0,1.0,False,False,False,STITCH,9,,,,,,,969.0,690.0,900.0,686.0,EEF1A2|EEF1G|ETF1|RPL18A|RPL3|RPL4|RPL7|RPS2|RPS3A,True,False,EEF1A2|EEF1G|ETF1|RPL18A|RPL3|RPL4|RPL7|RPS2|RPS3A,stitch_only,,,,,True,True,,32,3,4.54,,,523.181,0,,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)NC(=NC2=O)N,,6830.0,
282,11.0,CHEMBL4087666,,CbGpPW,EEF1A1,0.0273766177657879,0.1886811318868113,0.7412258774122588,1.0,1.0,1.0,False,False,False,ChEMBL,1,7.73,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,3.0,1.0,Inhibition of 17-AAG-induced HSF1 pathway in human SKOV3 cells assessed as reduction in HSPA1A mRNA level preincubated for 1 hr followed by 17-AAG addition measured after 6 hrs by Western blot method,True,False,,41,6,2.49,,5.29,552.6310000000004,44,10X CHEM; A2B Chem; AA BLOCKS; AChemBlock; AKos Consulting & Solutions,Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2nc(OCCN3CCCC3)ccc2c1,KLHOCHQJHXNKAS-UHFFFAOYSA-N,117996749.0,ChEMBL
283,53.0,CHEMBL562794,,CbGpPW,EEF1A1,0.0273766177657879,0.1904809519048095,0.7461253874612539,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.0,,,,EC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,2.0,1.0,Amplification of HSF1 transcriptional activity in human heat shock-induced HeLa cells assessed as granule formation treated 1 hr before heat shock challenge measured after 2 hrs without recovery time by immunocytochemical staining,True,False,,20,3,2.78,,0.12,273.25199999999995,0,,CCn1nc(-c2ccco2)nc2c(=O)n(C)c(=O)nc1-2,YPGAYOUQBDJBPU-UHFFFAOYSA-N,45272588.0,ChEMBL
284,38.0,CHEMBL3905315,,CbGpPW,EEF1A1,0.0273766177657879,0.1883811618838116,0.7464253574642535,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.7,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,25,4,2.26,,3.09,331.3790000000001,0,,OCCc1ccc(Nc2cc(-n3cnc4ccccc43)ncn2)cc1,IARVJKWXSVNCEZ-UHFFFAOYSA-N,134135737.0,ChEMBL
285,25.0,CHEMBL4077078,,CbGpPW,EEF1A1,0.0273766177657879,0.1897810218978102,0.7467253274672533,1.0,1.0,1.0,False,False,False,ChEMBL,1,6.35,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17-AAG-induced HSF1 pathway in human SKOV3 cells assessed as reduction in HSP72 induction preincubated for 1 hr followed by 17-AAG addition measured after 18 hrs by ELISA,True,False,,34,5,2.25,,5.68,451.5260000000003,0,,Cc1ccc2cc(C(=O)Nc3cc(NC(=O)c4ccc5c(c4)OCCC5)ccc3C)ccc2n1,SDVZKQSDNMFMHZ-UHFFFAOYSA-N,122589559.0,ChEMBL
286,50.0,CHEMBL3922414,,CbGpPW,EEF1A1,0.0273766177657879,0.1895810418958104,0.7483251674832517,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.21,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,24,3,2.59,,1.74,325.37600000000003,0,,CN(C)CCOc1ccc(Nc2cc(-n3ccnc3)ncn2)nc1,PKZBARFMXVRZEC-UHFFFAOYSA-N,134139906.0,ChEMBL
287,28.0,CHEMBL3967087,,CbGpPW,EEF1A1,0.0273766177657879,0.1886811318868113,0.7484251574842515,1.0,1.0,1.0,False,False,False,ChEMBL,1,6.12,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after 18 hrs by ELISA,True,False,,25,3,2.92,,3.16,381.52700000000016,0,,CC(C)(C)c1cnc(CSc2cnc(NC(=O)N3CCNCC3)s2)o1,YTFMKHAFPHBMNE-UHFFFAOYSA-N,134151342.0,ChEMBL
288,41.0,CHEMBL564316,,CbGpPW,EEF1A1,0.0273766177657879,0.1885811418858114,0.7492250774922508,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.6,,,,EC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,2.0,1.0,Amplification of HSF1 transcriptional activity in human heat shock-induced HeLa cells assessed as granule formation treated 1 hr before heat shock challenge measured after 2 hrs without recovery time by immunocytochemical staining,True,False,,26,4,2.72,,1.91,368.4220000000002,0,,CCCCn1nc(-c2nc3ccccc3s2)nc2c(=O)n(C)c(=O)nc1-2,REUQOCZUYLFNNL-UHFFFAOYSA-N,44556046.0,ChEMBL
289,53.0,CHEMBL564799,,CbGpPW,EEF1A1,0.0273766177657879,0.1893810618938106,0.7493250674932507,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.0,,,,EC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,2.0,1.0,Amplification of HSF1 transcriptional activity in human heat shock-induced HeLa cells assessed as granule formation treated 1 hr before heat shock challenge measured after 2 hrs without recovery time by immunocytochemical staining,True,False,,23,3,2.77,,1.21,315.3330000000001,0,,CCCCn1nc(-c2ccc(C)o2)nc2c(=O)n(C)c(=O)nc1-2,MYWMFLCKMKZDSX-UHFFFAOYSA-N,45267447.0,ChEMBL
290,36.0,CHEMBL3923966,,CbGpPW,EEF1A1,0.0273766177657879,0.1892810718928107,0.7494250574942506,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.87,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,28,4,2.31,,3.5,374.44800000000004,0,,CN(C)CCOc1ccc(Nc2cc(-n3cnc4ccccc43)ncn2)cc1,SJFVFISZPLTGLW-UHFFFAOYSA-N,134141913.0,ChEMBL
290,53.0,CHEMBL561125,,CbGpPW,EEF1A1,0.0273766177657879,0.1904809519048095,0.7494250574942506,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.0,,,,EC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,2.0,1.0,Amplification of HSF1 transcriptional activity in human heat shock-induced HeLa cells assessed as granule formation treated 1 hr before heat shock challenge measured after 2 hrs without recovery time by immunocytochemical staining,True,False,,24,3,3.23,,0.44,331.33200000000005,0,,CCCCn1nc(-c2ccc(C)o2)[n+]([O-])c2c(=O)n(C)c(=O)nc1-2,HOBFQPKNKRULRW-UHFFFAOYSA-N,45268296.0,ChEMBL
292,46.0,CHEMBL565134,,CbGpPW,EEF1A1,0.0273766177657879,0.1911808819118088,0.7496250374962504,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.39,,,,EC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,2.0,1.0,Amplification of HSF1 transcriptional activity in human heat shock-induced HeLa cells assessed as granule formation treated 1 hr before heat shock challenge measured after 2 hrs without recovery time by immunocytochemical staining,True,False,,29,5,2.58,,2.16,402.43900000000014,0,,Cn1c(=O)nc2n(Cc3ccccc3)nc(-c3nc4ccccc4s3)nc-2c1=O,KXUYENFWLPLQIV-UHFFFAOYSA-N,45269197.0,ChEMBL
293,49.0,CHEMBL555689,,CbGpPW,EEF1A1,0.0273766177657879,0.1914808519148085,0.7502249775022498,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.29,,,,EC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,2.0,1.0,Amplification of HSF1 transcriptional activity in human heat shock-induced HeLa cells assessed as granule formation treated 1 hr before heat shock challenge measured after 2 hrs without recovery time by immunocytochemical staining,True,False,,20,3,2.77,,0.59,289.32,6,AKos Consulting & Solutions; Ambinter; Ambinter; ChemBridge; Enamine,CCn1nc(-c2cccs2)nc2c(=O)n(C)c(=O)nc1-2,DMDNERFCUCYCGM-UHFFFAOYSA-N,653297.0,ChEMBL
294,25.0,CHEMBL3919459,,CbGpPW,EEF1A1,0.0273766177657879,0.1885811418858114,0.7505249475052495,1.0,1.0,1.0,False,False,False,ChEMBL,1,6.35,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,29,5,2.51,,2.71,386.46300000000014,0,,CN1CCN(c2ccc(Nc3cc(-n4cnc5ccccc54)ncn3)nc2)CC1,AWYBHCVXZFMJHV-UHFFFAOYSA-N,134140050.0,ChEMBL
295,19.0,CHEMBL3919811,,CbGpPW,EEF1A1,0.0273766177657879,0.1921807819218078,0.7511248875112488,1.0,1.0,1.0,False,False,False,ChEMBL,1,7.1,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,28,4,2.52,,2.89,375.43600000000004,0,,CN(C)CCOc1ccc(Nc2cc(-n3cnc4ccccc43)ncn2)nc1,CQLFRGIYOHYSJV-UHFFFAOYSA-N,60167947.0,ChEMBL
296,31.0,CHEMBL3944589,,CbGpPW,EEF1A1,0.0273766177657879,0.1960803919608039,0.7512248775122488,1.0,1.0,1.0,False,False,False,ChEMBL,1,6.08,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,22,4,2.29,,2.95,288.314,0,,c1ccc(Nc2cc(-n3cnc4ccccc43)ncn2)nc1,UWHMFXHWZZSXIB-UHFFFAOYSA-N,134145322.0,ChEMBL
297,15.0,CHEMBL3972065,,CbGpPW,EEF1A1,0.0273766177657879,0.1912808719128087,0.7514248575142486,1.0,1.0,1.0,False,False,False,ChEMBL,1,7.35,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,30,5,3.08,,3.43,401.4740000000001,0,,CN1CCC[C@@H]1COc1ccc(Nc2cc(-n3cnc4ccccc43)ncn2)nc1,JCQSAYNTEFQHGH-MRXNPFEDSA-N,134153731.0,ChEMBL
298,52.0,CHEMBL559594,,CbGpPW,EEF1A1,0.0273766177657879,0.193980601939806,0.7517248275172482,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.07,,,,EC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,2.0,1.0,Amplification of HSF1 transcriptional activity in human heat shock-induced HeLa cells assessed as granule formation treated 1 hr before heat shock challenge measured after 2 hrs without recovery time by immunocytochemical staining,True,False,,24,3,3.29,,0.91,347.4000000000001,0,,CCCCn1nc(-c2ccc(C)s2)[n+]([O-])c2c(=O)n(C)c(=O)nc1-2,UDMKVJCASYFONX-UHFFFAOYSA-N,45269171.0,ChEMBL
299,27.0,CHEMBL3946252,,CbGpPW,EEF1A1,0.0273766177657879,0.1911808819118088,0.752024797520248,1.0,1.0,1.0,False,False,False,ChEMBL,1,6.21,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,31,5,2.65,,3.48,414.51700000000017,0,,CN(C)C1CCN(c2ccc(Nc3cc(-n4cnc5ccccc54)ncn3)nc2)CC1,KWBCXZRKOCGHBO-UHFFFAOYSA-N,134147440.0,ChEMBL
300,41.0,CHEMBL558033,,CbGpPW,EEF1A1,0.0273766177657879,0.1930806919308069,0.7522247775222478,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.6,,,,EC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,2.0,1.0,Amplification of HSF1 transcriptional activity in human heat shock-induced HeLa cells assessed as granule formation treated 1 hr before heat shock challenge measured after 2 hrs without recovery time by immunocytochemical staining,True,False,,27,4,2.62,,1.85,362.39300000000014,0,,CCCCn1nc(-c2ccc3ccccc3n2)nc2c(=O)n(C)c(=O)nc1-2,WURCSYLFHHVRHA-UHFFFAOYSA-N,45269185.0,ChEMBL
301,21.0,CHEMBL3983798,,CbGpPW,EEF1A1,0.0273766177657879,0.1927807219278072,0.7523247675232477,1.0,1.0,1.0,False,False,False,ChEMBL,1,6.78,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,29,4,2.53,,3.28,389.4630000000001,0,,CN(C)CCCOc1ccc(Nc2cc(-n3cnc4ccccc43)ncn2)nc1,VKUXBRRQHBTQPW-UHFFFAOYSA-N,76871873.0,ChEMBL
302,33.0,CHEMBL301982,CELASTROL,CbGpPW,EEF1A1,0.0273766177657879,0.191980801919808,0.7525247475252475,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.96,,,,EC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,4.0,1.0,Amplification of HSF1 transcriptional activity in human heat shock-induced HeLa cells assessed as granule formation treated 1 hr before heat shock challenge measured after 2 hrs without recovery time by immunocytochemical staining,True,False,,33,5,4.89,,6.7,450.61900000000037,77,001Chemical; AChemBlock; AKos Consulting & Solutions; AbaChemScene; Accela ChemBio Inc.,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@]12C,KQJSQWZMSAGSHN-JJWQIEBTSA-N,122724.0,ChEMBL
302,34.0,CHEMBL3609826,,CbGpPW,EEF1A1,0.0273766177657879,0.1924807519248075,0.7525247475252475,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.92,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of HSF1 (unknown origin) assessed as reduction in HSF1--mediated HSP transcription,True,False,,21,3,2.52,,2.65,284.27900000000005,61,10X CHEM; A2B Chem; AA BLOCKS; AChemBlock; AKos Consulting & Solutions,CNc1ccc([N+](=O)[O-])c(Nc2ccc3[nH]ncc3c2)n1,NDJJEQIMIJJCLL-UHFFFAOYSA-N,69894253.0,ChEMBL
304,16.0,CHEMBL4069552,,CbGpPW,EEF1A1,0.0273766177657879,0.1947805219478052,0.7541245875412459,1.0,1.0,1.0,False,False,False,ChEMBL,1,7.29,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17-AAG-induced HSF1 pathway in human SKOV3 cells assessed as reduction in HSP72 induction preincubated for 1 hr followed by 17-AAG addition measured after 18 hrs by ELISA,True,False,,33,5,2.19,,4.82,439.4710000000001,0,,Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2ccncc2c1,ZQOBGHCKTIESSE-UHFFFAOYSA-N,117996743.0,ChEMBL
305,28.0,CHEMBL3936187,,CbGpPW,EEF1A1,0.0273766177657879,0.1934806519348065,0.7545245475452454,1.0,1.0,1.0,False,False,False,ChEMBL,1,6.12,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,28,4,2.68,,2.29,376.42400000000004,0,,CN(C)CCOc1ccc(Nc2cc(-n3cnc4cccnc43)ncn2)nc1,GZDZXLOEMPRVPY-UHFFFAOYSA-N,134148891.0,ChEMBL
306,3.0,CHEMBL4070633,,CbGpPW,EEF1A1,0.0273766177657879,0.1928807119288071,0.7550244975502449,1.0,1.0,1.0,False,False,False,ChEMBL,1,8.55,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,2.0,1.0,Inhibition of 17-AAG-induced HSF1 pathway in human U20S cells assessed as reduction in HSP72 induction preincubated for 1 hr followed by 17-AAG addition measured after 18 hrs by ELISA,True,False,,34,5,2.18,,5.13,453.4980000000003,17,10X CHEM; A2B Chem; AA BLOCKS; AChemBlock; AbaChemScene,Cc1ccc2cc(C(=O)Nc3cc(NC(=O)c4ccc5c(c4)OCCO5)ccc3C)ccc2n1,RZQWMJAOUJLEAM-UHFFFAOYSA-N,117996541.0,ChEMBL
307,8.0,CHEMBL4063330,,CbGpPW,EEF1A1,0.0273766177657879,0.1925807419258074,0.7556244375562444,1.0,1.0,1.0,False,False,False,ChEMBL,1,7.92,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17-AAG-induced HSF1 pathway in human SKOV3 cells assessed as reduction in HSP72 induction preincubated for 1 hr followed by 17-AAG addition measured after 18 hrs by ELISA,True,False,,33,5,2.12,,4.82,439.4710000000001,0,,Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2ncccc2c1,XROZVWPOMYAOQU-UHFFFAOYSA-N,117996828.0,ChEMBL
308,39.0,CHEMBL550249,,CbGpPW,EEF1A1,0.0273766177657879,0.1915808419158084,0.7557244275572442,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.68,,,,EC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,2.0,1.0,Amplification of HSF1 transcriptional activity in human heat shock-induced HeLa cells assessed as granule formation treated 1 hr before heat shock challenge measured after 2 hrs without recovery time by immunocytochemical staining,True,False,,22,3,2.93,,0.76,318.3620000000001,0,,CCCCn1nc(-c2nccs2)nc2c(=O)n(C)c(=O)nc1-2,XJPHETUDAMHBCJ-UHFFFAOYSA-N,45270872.0,ChEMBL
309,32.0,CHEMBL3955977,,CbGpPW,EEF1A1,0.0273766177657879,0.1923807619238076,0.7558244175582441,1.0,1.0,1.0,False,False,False,ChEMBL,1,6.05,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,30,5,2.63,,3.43,401.47400000000016,0,,CN1CCC(Oc2ccc(Nc3cc(-n4cnc5ccccc54)ncn3)nc2)CC1,SNDUMMORNAWFFB-UHFFFAOYSA-N,134144556.0,ChEMBL
310,10.0,CHEMBL3937369,,CbGpPW,EEF1A1,0.0273766177657879,0.1931806819318068,0.7559244075592441,1.0,1.0,1.0,False,False,False,ChEMBL,1,7.82,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,2.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,31,5,2.71,,3.21,416.48900000000026,2,BLD Pharm; Starshine Chemical,c1cnc2ncn(-c3cc(Nc4ccc(OCCN5CCCCC5)cn4)ncn3)c2c1,CODOEMQMKTTYRW-UHFFFAOYSA-N,132968992.0,ChEMBL
310,37.0,CHEMBL3947240,,CbGpPW,EEF1A1,0.0273766177657879,0.1942805719428057,0.7559244075592441,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.86,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,30,5,3.15,,3.09,400.4900000000001,2,"AiFChem, an XtalPi Company; BLD Pharm",C[C@H]1CN(C)CCN1c1ccc(Nc2cc(-n3cnc4ccccc43)ncn2)nc1,NLHYGQYUFSGNSW-INIZCTEOSA-N,134146959.0,ChEMBL
